item_uuid,item_name,canonical_id,canonical_leader,canonical_member
d4f731c1-6d22-566b-bc9f-94285b9bba9b,JPS PLAYERS SK GREEN FILTER (T&T),18232.0,jps player green filter sk,jps player sk green filter tt
d4f3cd33-ca0d-5cf9-a276-03e246741fbf,HERITAGE CHICKEN KORMA RICE,30473.0,heritage chicken korma rice,heritage chicken korma rice
d4f27e4a-ba91-46b8-a74d-618f80bbad9a,Coke Zero Can,5027.0,coke zero soda 1 unit,coke zero can
d4f13f41-40c4-42fd-843c-9a157618a28a,Farleys Rusks Original,29830.0,farleys rusk original,farleys rusk original
d4eecc3e-afcb-41b9-9967-470b2cbdb1c0,Harringtons Lamb & Rice 2kg,30370.0,harringtons lamb rice 2kg,harringtons lamb rice 2kg
d4ee9694-47b4-5598-8e27-188512064134,dr pepper reg pm 1.15/2f 2.20 500ml,6433.0,dr pepper soda 500 ml,dr pepper reg f 2.20 500ml
d4ed5727-4e4c-4ce6-b9dd-950520cb53c0,Jack Daniels 40%,11317.0,jack daniel's whiskey 40 %,jack daniel 40 %
d4ec4f7f-32c1-5641-99b4-d71c3d01ead6,Delphi Classic Falafel 110g,29422.0,delphi classic falafel 110g,delphi classic falafel 110g
d4e9635c-c264-4f92-a225-d55040d35f52,Tetley 40 tea bags,22948.0,tetley teabags 40 units,tetley 40 tea bag
d4e1b334-eff1-583b-8e83-4f2557f5d9bc,ferrero rocher t16 * 200g,7597.0,ferrero rocher chocolates gift box 16 units,ferrero rocher t16 200g
d4de1fce-9b78-44df-a418-28ccf8dc5748,kronenbourg 4pk pm 5 4x440ml,12952.0,kronenbourg 4pk pm 5 4x440ml,kronenbourg 4pk pm 5 4x440ml
d4d5298a-dc61-4d8c-8419-a738f15ef872,Lynx Africa 150ml,31244.0,lynx africa 150ml,lynx africa 150ml
d4cd6723-4c2f-4c7e-a635-2dbc758617d8,Cow & Gate Potato & Turkey Roast 200g,5562.0,cow & gate potato turkey roast jar 200 g,cow gate potato turkey roast 200g
d4cd3ab4-3d7d-4b57-8554-97a801905666,Galaxy Minstrels Chocolate Pouch Bag 125g,15696.0,mm peanut chocolate pouch bag 125g,galaxy minstrel chocolate pouch bag 125g
d4c9b539-49b6-4ab1-9022-4ba787bf76fe,Spring Onions Bunch,32990.0,spring onion bunch,spring onion bunch
d4c9af3c-308f-592f-8eba-0d1ab310af03,cadbury buttons giant bag 119g,4201.0,cadbury button giant bag 119 g,cadbury button giant bag 119g
d4c4952f-ec9d-47c4-92ac-e5566b03e49e,Dettol Antibacterial Wipes 30pk,29454.0,dettol antibacterial wipe 30pk,dettol antibacterial wipe 30pk
