group_id,leader,member,Label ,Canonical_leader ,Brand ,Name ,Package ,Promotion
559,3 pack gillette disposable razurs,3 pack gillette disposable razurs,True ,gillette disposable razurs 3 pack,,,,
560,3 pack mixed muffin,3 pack mixed muffin,True ,mixed muffin 3 pack,,,,
561,3 pack mixed pepper,3 pack mixed pepper,True ,mixed pepper 3 pack,,,,
562,3 plain naan,3 plain naan,True ,plain naan 3 units,,,,
563,3 sim card,3 sim card,True ,sim card 3 units,,,,
564,3 topic 141g,3 topic 141g,True ,3 topic 141 g,,,,
566,3.5mm jack xtra bass white headphone 1.2m,3.5mm jack xtra bass white headphone 1.2m,True ,jack xtra bass white headphone 1 unit,,,,
567,30 egg tray hmc class a,30 egg tray hmc class a,True ,egg tray hmc class a 30 units,,,,
569,30 g amber leaf 3 in 1,30 g amber leaf 3 in 1,True ,amber leaf 3 in 1 30 g,,,,
571,30 g cheetos crunchy,30 g cheetos crunchy,True ,cheetos crunchy 30 g,,,,
574,30 g drum,30 g drum,True ,drum 30 g,,,,
576,30 g gold leaf 3 in 1,30 g gold leaf 3 in 1,True ,gold leaf 3 in 1 30 g,,,,
577,30 g gv original,30 g gv original,True ,gv original 30 g,,,,
578,30 g marlborro tobacco,30 g marlborro tobacco,True ,marlborro tobacco 30 g,,,,
579,30 g old holborn yellow 31,30 g old holborn yellow 31,True ,old holborn yellow 31 30 g,,,,
580,30 g strawberry chewits,30 g strawberry chewits,True ,strawberry chewits 30 g,,,,
581,30 g sunshine flying saucer,30 g sunshine flying saucer,True ,sunshine flying saucer 30 g,,,,
582,30 g transformer cheese onion,30 g transformer cheese onion,True ,transformer cheese onion 30 g,,,,
583,30 g transformer spicy,30 g transformer spicy,True ,transformer spicy 30 g,,,,
584,30 large dettol wipe,30 large dettol wipe,True ,large dettol wipe 30 units,,,,
586,30 pack superdent denture cleaning tablet,30 pack superdent denture cleaning tablet,True ,superdent denture cleaning tablet 30 pack,,,,
587,300 drawing pin,300 drawing pin,True ,drawing pin 300 units,,,,
593,300 g goldenfry gravy granule,300 g goldenfry gravy granule,True ,goldenfry gravy granule 300 g ,,,,
599,300 g happy shopper whole carrot,300 g happy shopper whole carrot,True ,happy shopper whole carrot 300 g ,Happy Shopper ,,,
601,300 g jack baby carrot,300 g jack baby carrot,True ,jack baby carrot 300 g ,,,,
603,300 g jack sliced carrot,300 g jack sliced carrot,True ,jack sliced carrot 300 g ,,,,
608,300 ml apple juice,300 ml apple juice,True ,apple juice 300 ml ,,,,
609,300 ml baby bath,300 ml baby bath,True ,baby bath 300 ml,,,,
613,300 ml mr sheen polish,300 ml mr sheen polish,True ,mr sheen polish 300 ml,,,,
614,300 ml orange juice,300 ml orange juice,True ,orange juice 300 ml,,,,
615,305 g pearl chocolate fudge brownie,305 g pearl chocolate fudge brownie,True ,pearl chocolate fudge brownie 305 g ,,,,
617,312 g happy shopper mandarin segment,312 g happy shopper mandarin segment,True ,happy shopper mandarin segment 312 g ,Happy Shopper ,,,
618,32 bounty 171g,32 bounty 171g,True ,32 bounty 171 g,,,,
619,32 g flake,32 g flake,True ,flake 32 g,,,,
621,32.5 g walker chicken,32.5 g walker chicken,True ,walker chicken 32.5 g ,,,,
626,320 g cauliflower cheese,320 g cauliflower cheese,True ,cauliflower cheese 320 g ,,,,
627,327 g pearl treacle tart,327 g pearl treacle tart,True ,pearl treacle tart 327 g ,,,,
629,33.5 g hall mentholyptus,33.5 g hall mentholyptus,True ,hall mentholyptus 33.5 g ,,,,
630,330 ml budweiser,330 ml budweiser,True ,budweiser 330 ml,,,,
641,330 ml fly spray,330 ml fly spray,True ,fly spray 330 ml,,,,
642,330 ml guinness extra,330 ml guinness extra,True ,guinness extra 330 ml ,,,,
644,330 ml kopparberg hard seltzer,330 ml kopparberg hard seltzer,True ,kopparberg hard seltzer 330 ml ,,,,
647,330 ml rubicon mango can,330 ml rubicon mango can,True ,rubicon mango can 330 ml ,,,,
648,330 ml sprite can,330 ml sprite can,True ,sprite can 330 ml ,,,,
649,330 ml stella artois,330 ml stella artois,True ,stella artois 330 ml ,,,,
651,335 ml redbull,335 ml redbull,True ,redbull 330 ml ,,,,
654,34 g polo sugar free,34 g polo sugar free,True ,polo sugar free 34 g ,,,,
655,340 g gocat complete tuna cat food biscuit,340 g gocat complete tuna cat food biscuit,True ,gocat complete tuna cat food biscuit 340 g ,,,,
657,340 g happy shopper sliced beetroot,340 g happy shopper sliced beetroot,True ,happy shopper sliced beetroot 340 g,Happy Shopper ,,,
659,340 g jack sweetcorn,340 g jack sweetcorn,True ,jack sweetcorn 340 g,,,,
662,340 g whiskas complete tuna cat food biscuit,340 g whiskas complete tuna cat food biscuit,True ,whiskas complete tuna cat food biscuit 340 g,,,,
665,35 cl bell,35 cl bell,True ,bell 350 ml,,,,
666,35 cl cane trader white rum,35 cl cane trader white rum,True ,cane trader white rum 350 ml,,,,
668,35 cl chekov,35 cl chekov,True ,chekov 350 ml,,,,
669,35 cl christian dupre,35 cl christian dupre,True ,christian dupre 350 ml,,,,
670,35 cl gordons original,35 cl gordons original,True ,gordons original 350 ml,,,,
672,35 cl jacobite,35 cl jacobite,True ,jacobite 350 ml,,,,
673,35 cl smirnoff,35 cl smirnoff,True ,smirnoff 350 ml,,,,
681,35cl grey goose,35cl grey goose,True ,grey goose 350 ml,,,,
693,380 g 6 wikinger brockwurst hotdog,380 g 6 wikinger brockwurst hotdog,True ,wikinger brockwurst hotdog 380 g,,,,
696,380 g pattersons shortbread,380 g pattersons shortbread,True ,pattersons shortbread 380 g,,,,
698,380ml e glucose cherry,380ml e glucose cherry,True ,e glucose cherry 380 ml ,,,,
699,380ml e glucose orange,380ml e glucose orange,True ,e glucose orange 380 ml ,,,,
34892,384 ml happy shopper vinegar,384 ml happy shopper distilled vinegar,False ,happy shopper distilled vinegar 384 ml ,Happy Shopper ,,,
700,384 ml happy shopper vinegar,384 ml happy shopper vinegar,True ,happy shopper vinegar 384 ml ,Happy Shopper ,,,
702,39 g curry powder,39 g curry powder,True ,curry powder 39 g,,,,
703,39 g paprika,39 g paprika,True ,paprika 39 g ,,,,
704,390 g best one minced beef onion,390 g best one minced beef onion,True ,best one minced beef onion 390 g ,,,,
708,392 g prince mince beef and onion,392 g prince mince beef and onion,True ,prince mince beef and onion 392 g ,,,,
710,395 g happy shopper bean and sausage,395 g happy shopper bean and sausage,True ,happy shopper bean and sausage 395 g ,Happy Shopper ,,,
711,395 g happy shopper spaghetti hoop,395 g happy shopper spaghetti hoop,True ,happy shopper spaghetti hoop 395 g ,Happy Shopper ,,,
712,396 g pearl iced bakewell tart,396 g pearl iced bakewell tart,True ,pearl iced bakewell tart 396 g ,,,,
714,3g gsd original super glue,3g gsd original super glue,True ,gsd original super glue 3 g,,,,
715,3in1 micro usb lighning type c to usb braided cable 5amp 1.2m,3in1 micro usb lighning type c to usb braided cable 5amp 1.2m,True ,micro usb lighning type c to usb braided 1 unit,,,,
716,3pk bounty,3pk bounty,True ,bounty 3 pack,,,,
718,3pk fruit pastille,3pk fruit pastille,True ,fruit pastille 3 pack,,,,
719,3pk hornet natural hempp cone,3pk hornet natural hempp cone,True ,hornet natural hempp cone 3 pack,,,,
720,3pk mentos,3pk mentos,True ,mentos 3 pack,,,,
721,3pk ripple,3pk ripple,True ,ripple 3 pack,,,,
723,3pk yorkie,3pk yorkie,True , yorkie 3 pack,,,,
724,4 12 always ultra long size 2 sanitary towel wing 12 pad,4 12 always ultra long size 2 sanitary towel wing 12 pad,True ,always ultra long size 2 sanitary towel wing 12 units,,,,
725,4 breaded pollock fillet,4 breaded pollock fillet,True ,breaded pollock fillet 4 units,,,,
726,4 brown soft roll,4 brown soft roll,True ,brown soft roll 4 units,,,,
727,4 butterfly bun,4 butterfly bun,True ,butterfly bun 4 units,,,,
728,4 hot dog roll,4 hot dog roll,True ,hot dog roll 4 units,,,,
729,4 hot dog roll sliced,4 hot dog roll sliced,True ,hot dog roll sliced 4 units,,,,
731,4 magnum classic 316g,4 magnum classic 316g,True ,magnum classic 4 units,,,,
34893,4 mega burger bun with sesame seed,4 mega burger bun sliced with sesame seed,False ,mega burger bun sliced with sesame seed 4 units,,,,
732,4 mega burger bun with sesame seed,4 mega burger bun with sesame seed,True ,mega burger bun with sesame seed 4 units,,,,
733,4 pack andreex classic,4 pack andreex classic,True ,andreex classic 4 pack ,,,,
737,4 pack baker street mega seeded burger bun,4 pack baker street mega seeded burger bun,True ,baker street mega seeded burger bun 4 pack ,,,,
738,4 pack bakery select finger roll,4 pack bakery select finger roll,True ,bakery select finger roll 4 pack ,,,,
739,4 pack bakery select soft white bun,4 pack bakery select soft white bun,True ,bakery select soft white bun 4 pack ,,,,
740,4 pack euro shopper kitchen roll,4 pack euro shopper kitchen roll,True ,euro shopper kitchen roll 4 pack ,,,,
742,4 pack jam bakewells,4 pack jam bakewells,True ,jam bakewells 4 pack ,,,,
743,4 pack lemon,4 pack lemon,True ,lemon 4 pack ,,,,
744,4 pack mcain jacket potato 800g,4 pack mcain jacket potato 800g,True ,mcain jacket potato 800 g,,,,
746,4 pack velvet,4 pack velvet,True ,velvet 4 pack ,,,,
748,4 pt cravendale semi skimmed,4 pt cravendale semi skimmed,True ,cravendale semi skimmed 4 pt,,,,
749,4 snicker ice cream 316g,4 snicker ice cream 316g,True ,snicker ice cream 316 g,,,,
750,4 soft white roll,4 soft white roll,True ,4 soft white roll 4 units,,,,
751,4 x 250 ml e energy drink can,4 x 250 ml e energy drink can,True ,e energy drink can 4 x 250 ml ,,,,
752,4 x 250 ml redbull can,4 x 250 ml redbull can,True ,redbull can 4 x 250 ml ,,,,
753,4 x 330 ml birra moretti,4 x 330 ml birra moretti,True ,birra moretti 4 x 330 ml ,,,,
756,4 x 330 ml peroni nastro,4 x 330 ml peroni nastro,True ,peroni nastro 4 x 330 ml ,,,,
757,4 x 330 ml stella artois,4 x 330 ml stella artois,True ,stella artois 4 x 330 ml ,,,,
758,4 x 440 ml amstel bier,4 x 440 ml amstel bier,True ,amstel bier 4 x 440 ml ,,,,
760,4 x 440 ml foster,10 x 440 ml foster,True ,foster 4 x 440 ml ,,,,
760,4 x 440 ml foster,18 x 440 ml foster,True ,foster 4 x 440 ml ,,,,
760,4 x 440 ml foster,4 x 440 ml foster,True ,foster 4 x 440 ml ,,,,
763,4 x 440 ml kronenbourg,4 x 440 ml kronenbourg,True ,kronenbourg 4 x 440 ml ,,,,
764,4 x 440 ml magners original,4 x 440 ml magners original,True ,magners original 4 x 440 ml ,,,,
54000,4 x 440 ml stongbow,10 x 440 ml strongbow,False ,strongbow 10 x 440 ml,,,,
54001,4 x 440 ml stongbow,18 x 440 ml strongbow,False ,strongbow 18 x 440 ml,,,,
766,4 x 440 ml stongbow,4 x 440 ml stongbow,True ,stongbow 4 x 440 ml ,,,,
769,4 x 500 ml carling,4 x 500 ml carling,True ,carling 4 x 500 ml ,,,,
771,4 x 500 ml hobgoblin gold,4 x 500 ml hobgoblin gold,True ,hobgoblin gold 4 x 500 ml ,,,,
775,4 x 500 ml tyskie gronie,4 x 500 ml tyskie gronie,True ,tyskie gronie 4 x 500 ml ,,,,
777,4 x 568 ml budweiser,4 x 568 ml budweiser,True ,budweiser 4 x 568 ml ,,,,
778,4 x 568 ml carling,4 x 568 ml carling,True ,carling 4 x 568 ml,,,,
779,4 x 568 ml carlsberg pilsner,4 x 568 ml carlsberg pilsner,True ,carlsberg pilsner 4 x 568 ml,,,,
781,4 x 568 ml foster,4 x 568 ml foster,True ,foster 4 x 568 ml,,,,
782,4 x 568 ml heineken,4 x 568 ml heineken,True ,heineken 4 x 568 ml,,,,
783,4 x 568 ml kronenbourg,4 x 568 ml kronenbourg,True ,kronenbourg 4 x 568 ml,,,,
784,4 x 568 ml stella artois,4 x 568 ml stella artois,True ,stella artois 4 x 568 ml,,,,
785,4 x 568 ml strongbow,4 x 568 ml strongbow,True ,strongbow 4 x 568 ml,,,,
788,40 g cadbury snack,40 g cadbury snack,True ,cadbury snack 40 g ,,,,
793,40 g kit kat chunky cookie dough,40 g kit kat chunky cookie dough,True ,kit kat chunky cookie dough 40 g ,,,,
798,40 g west country pork scratching,40 g west country pork scratching,True ,west country pork scratching 40 g ,,,,
806,400 g butcher chicken,400 g butcher chicken,True ,butcher chicken 400 g ,,,,
807,400 g butcher original,400 g butcher original,True ,butcher original 400 g,,,,
808,400 g classic chicken,400 g classic chicken,True ,classic chicken 400 g,,,,
809,400 g classic fish,400 g classic fish,True ,classic fish 400 g,,,,
811,400 g euro shopper chopped tomato,400 g euro shopper chopped tomato,True ,euro shopper chopped tomato 400 g,,,,
814,400 g fray bentos steak and kidney pudding,400 g fray bentos steak and kidney pudding,True ,fray bentos steak and kidney pudding 400 g,,,,
815,400 g happy shopper chicken,400 g happy shopper chicken,True ,happy shopper chicken 400 g,Happy Shopper ,,,
817,400 g haywards red cabbage,400 g haywards red cabbage,True ,haywards red cabbage 400 g,,,,
821,400 g heinz chicken,400 g heinz chicken,True ,heinz chicken 400 g ,,,,
830,400 g jack chocolate cream,400 g jack chocolate cream,True ,jack chocolate cream 400 g ,,,,
833,400 g kershaws beef dinner with roast potato carrot pea ypud,400 g kershaws beef dinner with roast potato carrot pea ypud,True ,kershaws beef dinner 400 g ,,,,
834,400 g kershaws big breakfast with sausage fried potato breakfast ham scramble egg tomato,400 g kershaws big breakfast with sausage fried potato breakfast ham scramble egg tomato,True ,ershaws big breakfast with sausage 400 g ,,,,
839,400 g kershaws steak pie chip carrot pea,400 g kershaws steak pie chip carrot pea,True ,kershaws steak pie chip carrot pea 400 g ,,,,
842,400 g pedigree chicken dog food,400 g pedigree chicken dog food,True ,pedigree chicken dog food 400 g ,,,,
843,400 g pedigree loaf,400 g pedigree loaf,True ,pedigree loaf 400 g ,,,,
844,400 g stagg classic chilli,400 g stagg classic chilli,True ,stagg classic chilli 400 g ,,,,
845,400 g winalot chicken,400 g winalot chicken,True ,winalot chicken 400 g ,,,,
846,400 g winalot tuna,400 g winalot tuna,True ,winalot tuna 400 g ,,,,
847,400 ml banana nurishment,400 ml banana nurishment,True ,banana nurishment 400 ml ,,,,
848,400 ml banana yazoo,400 ml banana yazoo,True ,yazoo banana 400 ml ,,,,
34888,400 ml chocolate yazoo,400 ml chocolate orange yazoo,False ,yazoo chocolate orange 400 ml,,,,
849,400 ml chocolate yazoo,400 ml chocolate yazoo,True ,yazoo chocolate 400 ml,,,,
853,400 ml island sun coconut milk,400 ml island sun coconut milk,True ,island sun coconut milk 400 ml ,,,,
854,400 ml strawberry nurishment,400 ml strawberry nurishment,True ,trawberry nurishment 400 ml ,,,,
857,400 sheet printing paper,400 sheet printing paper,True ,sheet printing paper 400 units,,,,
859,400g g kershaws banger and mash with carrot pea and onion gravy,400g g kershaws banger and mash with carrot pea and onion gravy,True ,kershaws banger and mash 400 g,,,,
860,41 g ground black pepper,41 g ground black pepper,True ,ground black pepper 41 g ,,,,
861,41 g jakemans throat chest,41 g jakemans throat chest,True ,jakemans throat chest 41 g ,,,,
862,41 g kit kat 4 finger,41 g kit kat 4 finger,True ,kit kat 4 finger 41 g ,,,,
863,41 g trebor xtra strong spearmint,41 g trebor xtra strong peppermint,True ,trebor xtra strong spearmint 41 g ,,,,
863,41 g trebor xtra strong spearmint,41 g trebor xtra strong spearmint,True ,trebor xtra strong spearmint 41 g ,,,,
866,410 g prince fruit cocktail,410 g prince fruit cocktail,True ,prince fruit cocktail 410 g ,,,,
867,410 g prince peach slice,410 g prince peach slice,True ,prince peach slice 410 g ,,,,
868,410 g prince pear half,410 g prince pear half,True ,prince pear half 410 g ,,,,
869,411 g happy shopper peach slice,411 g happy shopper peach slice,True ,happy shopper peach slice 411 g,Happy Shopper ,,,
870,415 g happy shopper beef,415 g happy shopper beef,True ,happy shopper beef 415 g ,Happy Shopper ,,,
875,420 g jack salad cream,420 g jack salad cream,True ,jack salad cream 420 g ,,,,
876,424 ml heinz salad cream,424 ml heinz salad cream,True ,heinz salad cream 424 ml ,,,,
878,43 g ground white pepper,43 g ground white pepper,True ,ground white pepper 43 g ,,,,
882,430 ml hellmanns mayonnaise squeeze bottle,430 ml hellmanns mayonnaise squeeze bottle,True ,hellmanns mayonnaise squeeze bottle 430 ml ,,,,
883,432 g prince pineapple slice in juice,432 g prince pineapple slice in juice,True ,prince pineapple slice in juice 432 g ,,,,
885,433 ml faiiry washing liquid citrus,433 ml faiiry washing liquid citrus,True ,faiiry washing liquid citrus 433 ml,,,,
889,440 g happy shopper picked onion,440 g happy shopper picked onion,True ,happy shopper picked onion 440 g ,Happy Shopper ,,,
893,440 g jack white lasagne sauce,440 g jack white lasagne sauce,True ,jack white lasagne sauce 440 g,,,,
895,45 g dairy milk,45 g dairy milk,True ,dairy milk 45 g ,,,,
896,45 g dairylea dunker,45 g dairylea dunker,True ,dairylea dunker 45 g ,,,,
897,45 g mini cheddar cheese,45 g mini cheddar cheese,True ,mini cheddar cheese 45 g ,,,,
901,45 g trebor softmints peppermint,45 g trebor softmints peppermint,True ,trebor softmints peppermint 45 g ,,,,
902,45 g trebor softmints spearmint,45 g trebor softmints spearmint,True ,trebor softmints spearmint 45 g ,,,,
908,450 g uncle ben tikka massala,450 g uncle ben tikka massala,True ,uncle ben tikka massala 450 g ,,,,
909,454 g blakemans british pork sausage,454 g blakemans british pork sausage,True ,blakemans british pork sausage 454 g ,,,,
913,454 g mccain naked oven chip,454 g mccain naked oven chip,True ,mccain naked oven chip 454 g ,,,,
914,454 g prince pear shaped ham,454 g prince pear shaped ham,True ,prince pear shaped ham 454 g ,,,,
918,48 g boost,48 g boost,True ,boost 48 g ,,,,
920,48 g snicker,48 g snicker,True ,snicker 48 g ,,,,
924,4pk 250ml energy drink can,4pk 250ml energy drink can,True ,energy drink can 4 x 250 ml,,,,
925,4pk aero chocolate,4pk aero chocolate,True ,aero chocolate 4 pack,,,,
