group_id,leader,member,modify_leader,image_url
4381,bollinger special cuvee brut champagne nv 75cl,bollinger special cuve champagne 75cl,No,https://d1ralsognjng37.cloudfront.net/dd5b1655-bf70-4923-b052-aa0ddeec4a01.jpeg
4386,bombardier ale 500ml,bombardier ale 500ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/a06965b4364d1438f6c8fcb254c3ff9e/859baff1d76042a45e319d1de80aec7a.jpeg
4465,bonio the original 650g,bonio the original 650g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/95275cc836fb05a2273ce3eee02a3fa5/859baff1d76042a45e319d1de80aec7a.jpeg
4521,boost energy cherry burst,boost energy cherry burst,Yes,
4524,boost energy citrus zing,boost energy citrus zing,Yes,
4562,boost energy original,boost original energy,No,
4547,boost energy sugar free,best one energy sugar free,No,
4582,boost sport isotonic tropical berry,boost sport tropical berry,No,
4589,borgo magredo friulano friuli italy 75cl,borgo magredo friulano friuli italy 75cl,Yes,https://d1ralsognjng37.cloudfront.net/2181fe0c-bb0a-445d-addd-f543412e5a47.jpeg
4603,botham all rounder chardonnay 75cl,botham all rounder chardonnay 75cl,Yes,https://d1ralsognjng37.cloudfront.net/2ba087a2-281d-4ec7-9eea-7c2a428cf199.jpeg
4674,bourgogne chardonnay louis jadot burgundy france,bourgogne chardonnay louis jadot burgundy france,Yes,https://d1ralsognjng37.cloudfront.net/bfbe96cb-086e-411d-af5b-e9d8386e6de1.jpeg
4675,bourgogne pinot noir louis jadot france,bourgogne pinot noir louis jadot france,Yes,https://d1ralsognjng37.cloudfront.net/14fd5516-0fee-4a7d-9ae2-76c6471d25e7.jpeg
4709,brakspear oxford gold 500ml,brakspear oxford gold 500ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8ea8186b3e422784c5ac8650f3b4376f/859baff1d76042a45e319d1de80aec7a.jpeg
4718,brand laira blocker cabernet sauvignon 75cl,brand laira blocker cabernet sauvignon 75cl,Yes,https://d1ralsognjng37.cloudfront.net/813b661b-f5e1-4c08-9991-1ab7d4bfa4ea.jpeg
4719,brand x,brand x,Yes,
4722,branston baked bean 410g,branston baked bean 410g x 3 pk,No,https://tb-static.uber.com/prod/image-proc/processed_images/8c485be267d85adc7fe374884b1ddeb1/859baff1d76042a45e319d1de80aec7a.jpeg
4766,brewdog elvis juice 330 ml,brewdog elvis juice 4x330ml,No,https://tb-static.uber.com/prod/image-proc/processed_images/a6ad98a337b19e4079e1059ef316664c/859baff1d76042a45e319d1de80aec7a.jpeg
4769,brewdog hazy jane 330ml can,brewdog hazy jane 4x330ml can,No,
4789,brewdog punk ipa can 4x330ml,brewdog planet pale can 4x330ml,No,
4789,brewdog punk ipa can 4x330ml,brewdog punk ipa can 4x330ml 5.4 %,No,https://tb-static.uber.com/prod/image-proc/processed_images/b26a3e3c8102be52ac1a4b1f7e9d8fa6/859baff1d76042a45e319d1de80aec7a.jpeg
4790,brewdog punk ipa nrb 330ml 5.4 %,brewdog punk ipa nrb 330ml 5.4 %,Yes,https://d1ralsognjng37.cloudfront.net/53d92478-5fee-4e55-837e-1c4bf3463d76.jpeg
4956,budweiser 15 pack bottle,budweiser 15 pack bottle,Yes,
4965,budweiser 300ml 20pk,budweiser 300ml 12pk,Yes,https://d1ralsognjng37.cloudfront.net/f66fb7db-ccb0-4fe4-a14c-55c5c3e182a9.jpeg
4965,budweiser 300ml 20pk,budweiser 300ml 12pk 10893,Yes,https://d1ralsognjng37.cloudfront.net/84b27738-8e9f-4a88-a61d-4a8125554201.jpeg
4965,budweiser 300ml 20pk,budweiser 300ml 20pk,Yes,https://d1ralsognjng37.cloudfront.net/46b28f57-f9ed-42e0-b356-7158cd15cd3f.jpeg
5017,budweiser bottle 6x300ml,budweiser bottle 4x300ml,No,https://tb-static.uber.com/prod/image-proc/processed_images/c57f6abce052a77bd3818ab99f0bb338/859baff1d76042a45e319d1de80aec7a.jpeg
5022,budweiser budvar nrb 500ml,budweiser budvar nrb 500ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d417124d8ec10a31d53ef62e1b5ebe24/859baff1d76042a45e319d1de80aec7a.jpeg
5039,budweiser lager 660ml,budweiser nrb 660ml,No,https://d1ralsognjng37.cloudfront.net/f59485a6-48a7-4bf1-bb94-9b88480d68df.jpeg
5094,buitoni spaghetti 1kg,buitoni spaghetti 1kg,Yes,
5115,bulmers rberries lime 500ml 10087,bulmers rberries lime 500ml 10087,Yes,https://d1ralsognjng37.cloudfront.net/78549dda-a5fc-45dc-8780-091aa5c1edf4.jpeg
5158,butcher beef liver 400g,butcher beef liver 400g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ca33ab06ebba94e732e71534b58a82b3/859baff1d76042a45e319d1de80aec7a.jpeg
5172,butcher nourishing food for dog with beef carrot pea,butcher nourishing food for dog with beef carrot pea,Yes,
5173,butcher nourishing food for dog with tripe grain free,butcher nourishing food for dog with beef liver grain free,Yes,
5173,butcher nourishing food for dog with tripe grain free,butcher nourishing food for dog with tripe grain free,Yes,
5195,butcher with chicken tripe tin 400g,butcher tripe chicken 400g,No,https://tb-static.uber.com/prod/image-proc/processed_images/aac3361c780599cf1d2c97cb3f6c91dd/859baff1d76042a45e319d1de80aec7a.jpeg
5214,butterkis crunchy toffee popcorn,butterkis crunchy toffee popcorn,Yes,
5246,butterkist sweet & salted popcorn,butterkis cinema sweet popcorn,No,
5246,butterkist sweet & salted popcorn,butterkis simply salted popcorn,No,
5246,butterkist sweet & salted popcorn,butterkis sweet salted popcorn,No,
5311,ca de lago pinot grigio 75cl,ca de lago pinot grigio 75cl,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/62fdd94d252c54d2070824bdb39179be/859baff1d76042a45e319d1de80aec7a.jpeg
5315,cabbury roundie milk 180g,cabbury roundie milk 180g,Yes,
37735,cabico strawberry swiss roll,bobby strawberry swiss roll,No,
5351,cactus jack apple,cactus jack apple,Yes,
5377,cactus jack watermelon,cactus jack watermelon,Yes,
5427,cadbury bournville dark chocolate,cadbury bournville classic dark chocolate,No,
6149,cadbury chocolate sponge mix 400g,cadburys chocolate sponge mix 400g,No,https://tb-static.uber.com/prod/image-proc/processed_images/373f6c4c20b8b720965650d92c443eb2/859baff1d76042a45e319d1de80aec7a.jpeg
5507,cadbury chocolate sponge pudding 2pk,cadbury chocolate sponge pudding 2pk,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ed9f6cc0b4a3db9493ff39c67ec386bd/859baff1d76042a45e319d1de80aec7a.jpeg
5520,cadbury cooky choc chip,cadbury cooky chocolate chip,No,
5520,cadbury cooky choc chip,cadbury cooky double chocolate chip,No,
12024,cadbury dairy milk fruit and nut chopped chocolate bar,dairy milk chopped nut bar,No,
12024,cadbury dairy milk fruit and nut chopped chocolate bar,dairy milk fruit nut chopped bar,No,
6075,cadbury dairy milk kid 18 g,cadbury dairy milk wholenut chocolate bar 200g,No,https://d1ralsognjng37.cloudfront.net/d1854954-2b97-41f5-ace2-5ca6a8043ed9.jpeg
12029,cadbury dairy milk marvellous creation,dairy milk marvellous creation,No,
5808,cadbury double decker 4 pack,cadbury double decker 4pack,No,
5913,cadbury highlight milk hot chocolate 11g,cadbury highlight milk hot chocolate 11g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/30e4286b7178e01f091cb2d8526e2c34/859baff1d76042a45e319d1de80aec7a.jpeg
5989,cadbury picnic bite,cadbury picnic,No,
6061,cadbury twirl wispa,cadbury twirl wispa,Yes,
6074,cadbury white oreo,cadbury white oreo bar,No,
6085,cadbury wispa 4pack,cadbury wispa 4pack,Yes,
6122,cadbury wispa stickpack 27g,cadbury wispa stickpack 27g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/23721d74d238b19c6b7616b5a0caf83e/859baff1d76042a45e319d1de80aec7a.jpeg
6192,cadburys milk finger 114g,cadburys milk finger 114g,Yes,
6197,cadburys mini egg bar,cadbury mini egg,No,
6374,calypso triple melon island wave lemonade ocean blue lemonade,calypso triple melon island wave lemonade ocean blue lemonade,Yes,
6384,camden hell lager 4x330ml,camden hell lager 4x330ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/c6d8bf1bdb318050a2caebbff99c0ee3/859baff1d76042a45e319d1de80aec7a.jpeg
6389,camden pale ale 330ml can,camden pale ale 4x330ml,No,https://tb-static.uber.com/prod/image-proc/processed_images/0b67ab15775725b068c6061287883d30/859baff1d76042a45e319d1de80aec7a.jpeg
6535,capri sun cherry,capri sun cherry,Yes,
6537,capri sun orange,capri sun orange,Yes,
6652,captain morgan black rum 70cl,captain morgan rum 70cl,No,https://tb-static.uber.com/prod/image-proc/processed_images/480a64dae8c53b9ba3ad02abf41c8240/859baff1d76042a45e319d1de80aec7a.jpeg
