group_id,leader,member
28549,sun exotic pineapple coconut 1ltr pm,sun exotic pineapple coconut 1 litre
28549,sun exotic pineapple coconut 1ltr pm,sun exotic pineapple coconut 1ltr pm
28550,sun exotic sparkling tropical fruit 330ml,sun exotic sparkling tropical fruit 330ml
28551,sun exotic still citrus twist 1l .19 or 2 for 2,sun exotic still citrus twist 1l .19 or 2 for 2
28552,sun exotic still pineapple coconut 1l .19 or 2 for 2,sun exotic still pineapple coconut 1l .19 or 2 for 2
28553,sun exotic still tropical fruit 1l .19 or 2 for 2,sun exotic still tropical fruit 1l .19 or 2 for 2
28554,sun exotic tropical citrus twist 1l,sun exotic tropical citrus twist 1l
28558,sun exotic tropical fruit carton,sun exotic tropical fruit carton
28560,sun exotic tropical pineapple coconut 1l,sun exotic pineapple and coconut still juice 1l
28560,sun exotic tropical pineapple coconut 1l,sun exotic pineapple coconut 1l
28560,sun exotic tropical pineapple coconut 1l,sun exotic tropical pineapple coconut 1l
28561,sun exotic tropical still juice 1 l ,sun exotic tropical fruit 1l
28561,sun exotic tropical still juice 1 l ,sun exotic tropical still juice 1 l
28561,sun exotic tropical still juice 1 l ,sun exotic tropical still juice 1 l 
28562,sun sat,sun sat
28563,sun sunday,sun sunday
28564,sunday express,sunday express
28565,sunday mirror,sunday mirror
28566,sunday people,sunday people
28569,sundried tomato in oil 200g,sundried tomato in oil 200g
28571,sunflower oil,sunflower oil
28572,sunflower oil 1l,1l flora sunflower oil
28572,sunflower oil 1l,flora sunflower oil 1l
28572,sunflower oil 1l,pure sunflower oil 1l
28572,sunflower oil 1l,sunflower oil 1l
