group_id,leader,member,modify_leader,image_url
589,alpro soya 1l,alpro soya 1l,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3c2574d31db1da114f9db1fc722c9ec3/859baff1d76042a45e319d1de80aec7a.jpeg
597,alpro soya original,alpro soya original,Yes,https://d1ralsognjng37.cloudfront.net/763d6db8-f413-4b03-9147-c9d4ad775f02.jpeg
598,alpro soya original 1l,alpro soya original 1l,Yes,https://d1ralsognjng37.cloudfront.net/f4abb715-f55b-4ad7-8cfc-462103a813d1.jpeg
601,alpro uht almond milk 1l,alpro uht almond milk 1l,Yes,https://d1ralsognjng37.cloudfront.net/66be17ed-8ba8-4bcd-bc2f-844ded4720da.jpeg
602,alpro uht almond original,alpro uht almond original,Yes,
604,alpro uht oat milk 1litre,alpro oat milk uht 1ltr,Yes,https://d1ralsognjng37.cloudfront.net/ad74c278-416c-4ec7-a173-0abd134375f0.jpeg
604,alpro uht oat milk 1litre,alpro uht oat milk 1litre,Yes,
605,alpro unsweetened almond milk 1 l,alpro almond unsweetened 1l,No,
606,alpro vanilla 4x125g,alpro vanilla 4x125g,Yes,
607,alpro vanilla milk 1l,alpro vanilla milk 1l,Yes,https://d1ralsognjng37.cloudfront.net/32aae681-afbf-4006-9017-2c8cfa6ca1b5.jpeg
608,alpro vanilla soya drink 1l,alpro soya vanilla 1l,Yes,https://d1ralsognjng37.cloudfront.net/96953846-cbf8-4b7b-8032-d1632c8a58b5.jpeg
608,alpro vanilla soya drink 1l,alpro vanilla soya drink 1l,Yes,https://d1ralsognjng37.cloudfront.net/02929039-e8cc-4a37-823f-4d3e0da30144.jpeg
609,alpro velvet vanilla dessert 4x125g,alpro velvet vanilla dessert 4x125g,Yes,https://d1ralsognjng37.cloudfront.net/19ef2af4-55af-4d4e-8d30-570c6260cb56.jpeg
611,always daily,always daily,Yes,https://d1ralsognjng37.cloudfront.net/9959d3b3-d359-43f0-84ac-c12cfbcaf562.jpeg
613,always daily extra protect large x28,always daily extra protect large x28,Yes,https://d1ralsognjng37.cloudfront.net/05d97b2a-e2b0-4b7b-857f-9e2c56aa1a8a.jpeg
615,always discreet incontinence pad plus long for sensitive bladder x10,always discreet incontinence pad plus long for sensitive bladder x10,Yes,https://d1ralsognjng37.cloudfront.net/b75b17f3-c7b7-427a-ba18-cdddffb0545d.jpeg
617,always discreet normal,always discreet normal,Yes,https://d1ralsognjng37.cloudfront.net/8f530495-315a-4efc-ba53-f629716c30a5.jpeg
618,always discreet x12 pad,always discreet x12 pad,Yes,https://d1ralsognjng37.cloudfront.net/6e412abd-966b-4c93-ad6f-dd5b2545d590.jpeg
623,always platform x12 pad,always platform night x12 pad,Yes,https://d1ralsognjng37.cloudfront.net/3a6ee64f-676b-485b-a667-cd733b023acf.jpeg
623,always platform x12 pad,always platform x12 pad,Yes,https://d1ralsognjng37.cloudfront.net/c8bfbb19-d28e-4b1b-ac71-054baf7ce71d.jpeg
630,always ultra 16 pack normal pad,always ultra 16 pack normal pad,Yes,
631,always ultra 16 pad normal without wing,always ultra 16 pad normal without wing,Yes,
640,always ultra long 12 units,always ultra 12 pack pad long with wing,No,
640,always ultra long 12 units,always ultra long plus with wing 12,No,
640,always ultra long 12 units,always ultra long wing 12 pad,No,
636,always ultra long 14pk,always ultra long 14pk,Yes,
641,always ultra long wing 12pk,always ultra long wing 12pk,Yes,
645,always ultra night 10pack,always ultra night 10pack,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/9858d79ff840d3dc3d9aeb8358f5972b/b4facf495c22df52f3ca635379ebe613.jpeg
647,always ultra night 9pk,always ultra night 9pk,Yes,https://d1ralsognjng37.cloudfront.net/9ea1368f-7d0c-48d1-848a-cdd69938646b.jpeg
648,always ultra night pad 10 units,always ultra night 10 pad with wing,No,
651,always ultra night x12 pad with wing,always ultra night x12 pad with wing,Yes,https://d1ralsognjng37.cloudfront.net/e81d9bb1-cab4-42a9-92b2-1678ae46e9b5.jpeg
652,always ultra night10pk,always ultra night10pk,Yes,https://d1ralsognjng37.cloudfront.net/a359af83-5c9f-4177-84f7-5dcade744dc3.jpeg
665,always ultra normal sanitary towel wing 14 units,always ultra sanitary towel normal wing 14 pad,No,https://d1ralsognjng37.cloudfront.net/ffa3418e-faea-4b94-b7ff-55849cb21a40.jpeg
659,always ultra normal with wing 14 pack,always ultra 14 pad normal with wing,No,
659,always ultra normal with wing 14 pack,always ultra normal wing 14 pad,No,
667,always ultra x16 pad with wing,always ultra x16 pad with wing,Yes,https://d1ralsognjng37.cloudfront.net/84c43698-123c-48c7-b4b2-84cadd3342b7.jpeg
