group_id,leader,member,modify_leader,image_url,Image,label,canonical_leader,brand,name,package ,promotion,Comments
17015,leche semi descremada 1l do pinos,leche semi descremada 1l do pinos,Yes,,,TRUE,Dos Pinos Leche semidescremada Caja 1 L ,Dos Pinos,Leche semidescremada,Caja 1 L ,0,
17016,leche semi descremada do pinos litro,leche descremada 0 % grasa do pinos litro,Yes,https://d1ralsognjng37.cloudfront.net/97c6a5ab-0aaf-45fc-aa13-48c954b155a9.jpeg,,FALSE,Dos Pinos Leche descremada Caja 1 L ,Dos Pinos,Leche descremada,Caja 1 L ,0,
17016,leche semi descremada do pinos litro,leche descremada do pinos litro,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/30ee8c034d9cdf7ea6c75337de7339c0/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Dos Pinos Leche descremada Caja 1 L ,Dos Pinos,Leche descremada,Caja 1 L ,0,
17016,leche semi descremada do pinos litro,leche semi descremada do pinos litro,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/a79485bedddc8963fd003238979f1200/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Leche semidescremada Caja 1 L ,Dos Pinos,Leche semidescremada,Caja 1 L ,0,
17017,leche semidescremada delactomy do pinos litro,leche semidescremada delactomy do pinos litro,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ece5751a80d9fb9547e68fb1315846ef/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Delactomy leche semidescremada Caja 1 L ,Dos Pinos,Delactomy leche semidescremada,Caja 1 L ,0,
17018,leche semidescremada do pinos 250ml,do pinos leche semidescremada 250 ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/9cf5d513590ec4d584d9d62f7d1cf499/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Leche semidescremada Caja 250 ml,Dos Pinos,Leche semidescremada,Caja 250 ml,0,
17018,leche semidescremada do pinos 250ml,leche semidescremada do pinos 2 % 250ml,Yes,https://d1ralsognjng37.cloudfront.net/d71a047f-0b7a-4030-a751-a9086cbdaeda.jpeg,,TRUE,Dos Pinos Leche semidescremada Caja 250 ml,Dos Pinos,Leche semidescremada,Caja 250 ml,0,
17018,leche semidescremada do pinos 250ml,leche semidescremada do pinos 250ml,Yes,https://d1ralsognjng37.cloudfront.net/165a84e4-bd54-4565-81be-236144b27faa.jpeg,,TRUE,Dos Pinos Leche semidescremada Caja 250 ml,Dos Pinos,Leche semidescremada,Caja 250 ml,0,
17019,leche semidescremada eskimo litro uht,leche semidescremada eskimo litro uht,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e8608116b4786be539b5274b2b1a8c98/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Eskimo Leche semidescremada Caja 1 L ,Eskimo,Leche semidescremada,Caja 1 L ,0,
17020,leche uht coronado 0 % 1 lt,leche uht coronado 0 % 1 lt,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e5c89d91daee779e49ae40db3398f107/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Coronado Leche descremada Caja 1 L ,Coronado,Leche descremada,Caja 1 L ,0,
17021,leche uht coronado 2 % lt,leche uht coronado 2 % lt,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3df2fc83cdd682795b1487b9e0acefd2/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Coronado Leche semidescremada Caja 1 L ,Coronado,Leche semidescremada,Caja 1 L ,0,
17022,leche uht coronado 3.5 % 1lt,leche uht coronado 3.5 % 1lt,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e744a26ac16cbd8fe3f7525f755433c3/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Coronado Leche entera Caja 1 L ,Coronado,Leche entera,Caja 1 L ,0,
17023,leche uht coronado deslactosada 2 % lt,leche uht coronado deslactosada 2 % lt,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/9ea943fcb881fdbf05eb921c6a9024c3/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Coronado Leche sin lactosa Caja 1 L ,Coronado,Leche sin lactosa,Caja 1 L ,0,
17024,leche uht deslactosada 0 % 50 % protena vainilla 250ml,leche uht deslactosada 0 % 50 % protena vainilla 250ml,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/7fd2ba4702ed96fc563662cf44d739b8/859baff1d76042a45e319d1de80aec7a.jpeg,,TRUE,Dos Pinos  Leche sabor vainilla Caja 250 ml,Dos Pinos ,Leche sabor vainilla,Caja 250 ml,0,
17368,lomo zarcero trocitos de re con queso mozzarella arroz ensalada molidos,lomo zarcero trocitos de re con queso mozzarella arroz ensalada molidos,Yes,,,TRUE, Lomo zarcero trocitos de res con queso mozzarella arroz ensalada molidos 1 unid,,Lomo zarcero trocitos de res con queso mozzarella arroz ensalada molidos,1 unid,0,
18116,mantequilla con sal do pinos 62.5 g 4973,mantequilla con sal do pinos 62.5 g 4973,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3c53659cc02bb61e4e24900a466e11eb/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos Mnatequilla con sal  Barra 62.5 g,Dos Pinos,Mnatequilla con sal ,Barra 62.5 g,0,
18117,mantequilla do pinos,mantequilla do pinos,Yes,https://d1ralsognjng37.cloudfront.net/e3bd9404-86bd-4a29-a354-5d59d257b030.jpeg,,TRUE,Dos Pinos Mantequilla Barra 115 g,Dos Pinos,Mantequilla,Barra 115 g,0,
18119,mantequilla do pinos amarilla barra 62.5gr,mantequilla do pinos amarilla barra 62.5gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/09205851f8fd7e70acf07294e31ffd28/859baff1d76042a45e319d1de80aec7a.jpeg,,TRUE,Dos Pinos mantequilla en barra Barra 62.5 g,Dos Pinos,mantequilla en barra,Barra 62.5 g,,
18120,mantequilla do pinos barra 115 grs,mantequilla do pinos barra 115 grs,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5ee47c349f5019523c4d97bd8d35a7de/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos mantequilla con sal Barra 115 g,Dos Pinos,mantequilla con sal,Barra 115 g,,Los ID 18120 Y 19121 son el mismo producto. Se investigó y esta presentación es de mantequilla con sal
18121,mantequilla do pinos con sal barra 115gr,do pinos mantequilla con sal 115 gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/6776e8b73fd13f8ce93c0ee0c9d0c54e/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos mantequilla con sal Barra 115 g,Dos Pinos,mantequilla con sal,Barra 115 g,,
18121,mantequilla do pinos con sal barra 115gr,mantequilla do pinos 115 g 5048,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8d069651c2767f9ac6c2bb77e1d964d3/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos mantequilla con sal Barra 115 g,Dos Pinos,mantequilla con sal,Barra 115 g,,
18121,mantequilla do pinos con sal barra 115gr,mantequilla do pinos 115g,Yes,https://d1ralsognjng37.cloudfront.net/8d59bc7d-df11-4297-abb6-8358fe67fb7c.jpeg,,TRUE,Dos Pinos mantequilla con sal Barra 115 g,Dos Pinos,mantequilla con sal,Barra 115 g,,
18121,mantequilla do pinos con sal barra 115gr,mantequilla do pinos 115g und,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/5ee47c349f5019523c4d97bd8d35a7de/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos mantequilla con sal Barra 115 g,Dos Pinos,mantequilla con sal,Barra 115 g,,
18121,mantequilla do pinos con sal barra 115gr,mantequilla do pinos con sal 115gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/a8d5f3063033dcc33a18a957befbd412/b4facf495c22df52f3ca635379ebe613.jpeg,,TRUE,Dos Pinos mantequilla con sal Barra 115 g,Dos Pinos,mantequilla con sal,Barra 115 g,,
18121,mantequilla do pinos con sal barra 115gr,mantequilla do pinos con sal barra 115gr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f2e06bb16d6e161e7acf84e988e0105d/859baff1d76042a45e319d1de80aec7a.jpeg,,TRUE,Dos Pinos mantequilla con sal Barra 115 g,Dos Pinos,mantequilla con sal,Barra 115 g,,
18122,mantequilla light do pinos 210g,mantequilla light do pinos 210 g 8186,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/951c856e1023fc50af82e81c98b6c70d/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos mantequilla light Pote 210 g,Dos Pinos,mantequilla light,Pote 210 g,,
18122,mantequilla light do pinos 210g,mantequilla light do pinos 210 g und,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ab1e4a6d68d173c5a8b5ca8ca6a66a2e/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos mantequilla light Pote 210 g,Dos Pinos,mantequilla light,Pote 210 g,,
18122,mantequilla light do pinos 210g,mantequilla light do pinos 210g,Yes,https://d1ralsognjng37.cloudfront.net/1dc4e34f-6ca1-40f9-805e-8aa4af6b4aa9.jpeg,,TRUE,Dos Pinos mantequilla light Pote 210 g,Dos Pinos,mantequilla light,Pote 210 g,,
18123,mantequilla sin sal do pinos 115 g 4980,mantequilla sin sal do pinos 115 g 4980,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/09f206eae6e4c19206ec3f39d5698838/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos mantequilla sin sal Barra 115 g,Dos Pinos,mantequilla sin sal,Barra 115 g,,
18220,margarina suave numar 250g und,margarina suave numar 250g und,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/26a315018c49ecb410d4d702e5cf6fb4/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Numar margarina suave Pote 250 g,Numar,margarina suave,Pote 250 g,,
19660,modificador de leche gallito chocolate,modificador de leche gallito chocolate,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/bd0097124fffb75f56887446a5316b92/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Gallito chocolate en polvo Tapita ,Gallito,chocolate en polvo Tapita,,,
20323,natilla con sal delactomy do pinos 400 grs,natilla con sal delactomy do pinos 400 grs,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/292537348039fb3b10b20f0e764878a7/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos natilla liviana con sal delactomy Doypack 400 g,Dos Pinos,natilla liviana con sal delactomy,Doypack 400 g,,
20324,natilla con sal liviana zarcero 500 grs,natilla con sal liviana zarcero 500 grs,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/442251e01b6d2667e57e0267add26ef8/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Zarcero natilla liviana con sal Bolsa 500 g,Zarcero,natilla liviana con sal,Bolsa 500 g,,
20325,natilla con sal zarcero 115 g 5732,natilla con sal zarcero 115 g 5732,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/2b90c14ac8c07fdd6ecaf799db268fb6/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Zarcero natilla liviana con sal Bolsa 115 g,Zarcero,natilla liviana con sal,Bolsa 115 g,,
20327,natilla de prado con sal 400 grs,natilla con sal del prado 300 grs,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/3eeff541bec45de3629cd8290663863f/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Del Prado natilla con sal Bolsa 300 g,Del Prado,natilla con sal,Bolsa 300 g,,
20327,natilla de prado con sal 400 grs,natilla de prado con sal 400 grs,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/347186f4ca8d9ed5d119f36f64658138/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Del Prado natilla con sal Bolsa 400 g,Del Prado,natilla con sal,Bolsa 400 g,,
20328,natilla delactomy dp do pinos 400 g 4996,natilla delactomy dp do pinos 400 g,Yes,https://d1ralsognjng37.cloudfront.net/84eb58a9-6e3c-4911-88f6-5f543f4d8fa9.jpeg,,TRUE,Dos Pinos natilla liviana Delactomy Doypack 400 g,Dos Pinos,natilla liviana Delactomy,Doypack 400 g,,El gramaje no se aprecia en la imagen
20328,natilla delactomy dp do pinos 400 g 4996,natilla delactomy dp do pinos 400 g 4996,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/30da2210d134cb51d91453d8cae16dc6/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos natilla liviana Delactomy Doypack 400 g,Dos Pinos,natilla liviana Delactomy,Doypack 400 g,,
20330,natilla la granja do pinos 115 g 8704,natilla la granja do pinos 115 g 8704,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/de5a7c93c8bfdc8ca060f629415c0ec7/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos natilla liviana con sal La Granja Bolsa 115 g,Dos Pinos,natilla liviana con sal La Granja,Bolsa 115 g,,
20331,natilla la granja dp do pinos 400 g 8575,do pinos natilla la granja con sal 300 g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f9f2b65683196c9a6004539f5460c75d/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Dos Pinos natilla liviana con sal La Granja Bolsa 300 g,Dos Pinos,natilla liviana con sal La Granja,Bolsa 300 g,,"El nombre del member dice que es natilla con sal. Sin embargo, la imagen no especifica si es dicha presentación"
20331,natilla la granja dp do pinos 400 g 8575,natilla la granja con sal do pinos 300 g 8728,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/268f02b15c26e55f6ec9b7c147adfe6b/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Dos Pinos natilla liviana con sal La Granja Bolsa 300 g,Dos Pinos,natilla liviana con sal La Granja,Bolsa 300 g,,
20331,natilla la granja dp do pinos 400 g 8575,natilla la granja con sal do pinos 500 g 3869,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e3f8f8e9aac46621e0ef81a8ccc21cac/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Dos Pinos natilla liviana con sal La Granja Bolsa 500 g,Dos Pinos,natilla liviana con sal La Granja,Bolsa 500 g,,
20331,natilla la granja dp do pinos 400 g 8575,natilla la granja do pinos 300 g 8698,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/a758cd16808eb1cae1552f69795a2e1f/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Dos Pinos natilla liviana La Granja Bolsa 300 g,Dos Pinos,natilla liviana La Granja,Bolsa 300 g,,
20331,natilla la granja dp do pinos 400 g 8575,natilla la granja do pinos 300 grs,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/4fa90ea15f4db66e64e45de5293bdd31/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Dos Pinos natilla liviana La Granja Bolsa 300 g,Dos Pinos,natilla liviana La Granja,Bolsa 300 g,,
20331,natilla la granja dp do pinos 400 g 8575,natilla la granja do pinos 400 grs,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/44b88ec9b02542c2bd02c03a1e7d2cbe/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos natilla liviana La Granja Doypack 400 g,Dos Pinos,natilla liviana La Granja,Doypack 400 g,,
20331,natilla la granja dp do pinos 400 g 8575,natilla la granja do pinos c sal 300 grs,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8a169ae1168bab303d604ff1a1611f32/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Dos Pinos natilla liviana con sal La Granja Bolsa 300 g,Dos Pinos,natilla liviana con sal La Granja,Bolsa 300 g,,
20331,natilla la granja dp do pinos 400 g 8575,natilla la granja do pinos con sal 300g und,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8a169ae1168bab303d604ff1a1611f32/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,FALSE,Dos Pinos natilla liviana con sal La Granja Bolsa 300 g,Dos Pinos,natilla liviana con sal La Granja,Bolsa 300 g,,
20331,natilla la granja dp do pinos 400 g 8575,natilla la granja dp do pinos 400 g 8575,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/25a1a3509039a900c69852d0532b06c5/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos natilla liviana La Granja Doypack 400 g,Dos Pinos,natilla liviana La Granja,Doypack 400 g,,La imagen hace referencia a una natilla con sal pero el nombre no especifica si corresponde a esa presentación
20332,natilla liviana do pinos 220 cc 8513,natilla liviana do pinos 220 cc 8513,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/59ab27a7d2ac1d3a937fb67453e401fe/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos natilla liviana Pote 220 g,Dos Pinos,natilla liviana,Pote 220 g,,
20333,natilla zarcero 300g,natilla zarcero 300 g,Yes,https://d1ralsognjng37.cloudfront.net/3448fc6a-23f9-405f-87aa-76b16c967eaf.jpeg,,TRUE,Zarcero natilla liviana Bolsa 300 g,Zarcero,natilla liviana,Bolsa 300 g,,
20333,natilla zarcero 300g,natilla zarcero 300 g 3042,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8d7dd10e1fb16c9e8733cc9d2f928430/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Zarcero natilla liviana Bolsa 300 g,Zarcero,natilla liviana,Bolsa 300 g,,
20333,natilla zarcero 300g,natilla zarcero 300g,Yes,,,TRUE,Zarcero natilla 300 g,Zarcero,natilla,300 g,,
20335,natilla zarcero 500g con sal,natilla con sal zarcero 300 g 5848,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/f06187b434f56cc90f9d436ea0bf270f/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Zarcero natilla liviana con sal Bolsa 300 g,Zarcero,natilla liviana con sal,Bolsa 300 g,,
20335,natilla zarcero 500g con sal,natilla con sal zarcero 500 g 5725,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/82bc201b3407b21281edda3f79f8a3db/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Zarcero natilla liviana con sal Bolsa 500 g,Zarcero,natilla liviana con sal,Bolsa 500 g,,
20335,natilla zarcero 500g con sal,natilla zarcero 500g con sal,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/d2fa8a6e308144de9d9e20d11c41d3cf/b4facf495c22df52f3ca635379ebe613.jpeg,,TRUE,Zarcero natilla con sal Bolsa 500 g,Zarcero,natilla con sal,Bolsa 500 g,,
20336,natilla zarcero 650g doy pack,natilla zarcero 650g doy pack,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e7f6a80a31befc116849f0b1086a9646/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Zarcero natilla con sal Doypack 650 g,Zarcero,natilla con sal,Doypack 650 g,,
20338,natilla zarcero con sal 750 gr con grapa,natilla zarcero con sal 750 gr con grapa,Yes,https://d1ralsognjng37.cloudfront.net/1541d2ed-c134-44c1-9bd4-0a00ae9011ed.jpeg,,TRUE,Zarcero natilla liviana con sal Bolsa 750 g,Zarcero,natilla liviana con sal,Bolsa 750 g,,
20339,natilla zarcero con sal 750g,natilla zarcero con sal 750 gr cgrapa,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/33762d777fd649910fe958d007017c07/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Zarcero natilla liviana con sal Bolsa 750 g,Zarcero,natilla liviana con sal,Bolsa 750 g,,
20339,natilla zarcero con sal 750g,natilla zarcero con sal 750g,Yes,,,TRUE,Zarcero natilla con sal 750 g,Zarcero,natilla con sal,750 g,,
20340,natilla zarcero doy pack 400g,natilla zarcero 400 gr doy pack,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/8c1b85236c64e585d5a35fc3bd36c521/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Zarcero natilla liviana con sal Doypack 400 g,Zarcero,natilla liviana con sal,Doypack 400 g,,
20340,natilla zarcero doy pack 400g,natilla zarcero doy pack 400g,Yes,https://d1ralsognjng37.cloudfront.net/67d32661-58ea-4e97-993e-5446e6d1cadf.jpeg,,TRUE,Zarcero natilla con sal Doypack 400 g,Zarcero,natilla con sal,Doypack 400 g,,
20341,natilla zarcero dp 400 g 1031,natilla zarcero dp 400 g 1031,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/c0f03fe5ebf25e94b46dd0c46eea5697/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Zarcero natilla liviana con sal Doypack 400 g,Zarcero,natilla liviana con sal,Doypack 400 g,,
20342,natilla zarcero liviana csal 300g,natilla zarcero liviana csal 300g,Yes,,,TRUE,Zarcero natilla liviana con sal 300 g,Zarcero,natilla liviana con sal,300 g,,
20361,nctar de pera litro do pinos,nctar de pera litro do pinos,Yes,,,TRUE,Dos Pinos néctar de pera 1 L,Dos Pinos,néctar de pera,1 L,,
20362,nctar mango do pinos tb 1 l 3189,nctar mango do pinos tb 1 l 3189,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/266533608f20b428a96e1c8decaf6bb9/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos néctar de mango Cartón 1 L,Dos Pinos,néctar de mango,Cartón 1 L,,
20363,nctar manzana do pinos 1 l 3059,nctar manzana do pinos 1 l 3059,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/0d8fbde94e3a2bfa7cfde5bcdcab9243/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos néctar de manzana Cartón 1 L,Dos Pinos,néctar de manzana,Cartón 1 L,,
20364,nctar manzana do pinos 200 ml 3240,nctar manzana do pinos 200 ml 3240,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/ce59aff0ae63715f961c44bdcf9c5d01/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos néctar de manzana Cartón 200 ml,Dos Pinos,néctar de manzana,Cartón 200 ml,,
20365,nctar melocotn do pinos 1 l 3080,nctar melocotn do pinos 1 l 3080,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/55480b81d5bd403e59cf62435a656921/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos néctar de melocotón Cartón 1 L,Dos Pinos,néctar de melocotón,Cartón 1 L,,
20366,nctar melocotn do pinos 200 ml 3257,nctar melocotn do pinos 200 ml 3257,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/60cf75d5ed8e04a07d6ff3cff45246c6/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos néctar de melocotón Cartón 200 ml,Dos Pinos,néctar de melocotón,Cartón 200 ml,,
20367,nctar mixto frutas do pinos 1 l 3066,nctar mixto frutas do pinos 1 l 3066,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/05deac6386a92d7a6c2beccba5b81ef1/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos néctar mixto de frutas Cartón 1 L,Dos Pinos,néctar mixto de frutas,Cartón 1 L,,
20368,nctar mixto frutas do pinos 200 ml 3264,nctar mixto frutas do pinos 200 ml 3264,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/c26306e11c032d5f80d1d90b22b03cc5/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos néctar mixto de frutas Cartón 200 ml,Dos Pinos,néctar mixto de frutas,Cartón 200 ml,,
20369,nctar pera do pinos 1 l 3042,nctar pera do pinos 1 l 3042,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/18dcdc35adf06e8ea851bbc78c38fe98/5954bcb006b10dbfd0bc160f6370faf3.jpeg,,TRUE,Dos Pinos néctar de pera Cartón 1 L,Dos Pinos,néctar de pera,Cartón 1 L,,
